order_id,product_category,Status Pesanan,Alasan Pembatalan,Opsi Pengiriman,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Kota/Kabupaten,Provinsi,source_month,source_year,month_num,order_date,order_year,order_month,order_day,order_dayofweek,order_hour,is_weekend,revenue_per_item
ORD_0015283,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 10:52:00,Saldo ShopeePay,1,0.0,0.0,500,0.0,3.5,18900,3.5,KOTA BEKASI,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,10,0,18900.0
ORD_0015285,Nampan / Tray,Selesai,Tidak Ada,Instant-SPX Instant,2025-11-07 11:09:00,Online Payment,1,0.0,0.0,5400,0.0,35.0,101700,35.0,KAB. TANGERANG,BANTEN,November,2025,11,2025-11-07,2025,11,7,4,11,0,101700.0
ORD_0015286,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 11:33:00,COD (Bayar di Tempat),1,0.0,0.0,80,0.0,3.5,8500,3.5,KAB. TANGERANG,BANTEN,November,2025,11,2025-11-07,2025,11,7,4,11,0,8500.0
ORD_0015287,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 11:53:00,COD (Bayar di Tempat),1,0.0,0.0,400,0.0,3.5,13639,3.5,KAB. BEKASI,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,11,0,13639.0
ORD_0015288,Botol / Gelas / Mug,Selesai,Tidak Ada,Instant-SPX Instant,2025-11-07 13:38:00,Online Payment,2,0.0,0.0,800,0.0,14.0,39000,14.0,KOTA JAKARTA BARAT,DKI JAKARTA,November,2025,11,2025-11-07,2025,11,7,4,13,0,19500.0
ORD_0015288,Mangkok Sambal / Saus,Selesai,Tidak Ada,Instant-SPX Instant,2025-11-07 13:38:00,Online Payment,2,0.0,0.0,800,0.0,14.0,39000,14.0,KOTA JAKARTA BARAT,DKI JAKARTA,November,2025,11,2025-11-07,2025,11,7,4,13,0,19500.0
ORD_0015290,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 14:22:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,11.0,19000,11.0,KAB. BULUKUMBA,SULAWESI SELATAN,November,2025,11,2025-11-07,2025,11,7,4,14,0,19000.0
ORD_0015291,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 14:32:00,COD (Bayar di Tempat),1,0.0,0.0,80,0.0,3.5,9000,3.5,KOTA JAKARTA SELATAN,DKI JAKARTA,November,2025,11,2025-11-07,2025,11,7,4,14,0,9000.0
ORD_0015292,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 14:38:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,14.0,19400,14.0,KAB. JEMBRANA,BALI,November,2025,11,2025-11-07,2025,11,7,4,14,0,19400.0
ORD_0015293,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-JNE Reguler,2025-11-07 14:48:00,SPayLater,1,0.0,0.0,2100,0.0,8.5,88315,8.5,KAB. BOGOR,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,14,0,88315.0
ORD_0015293,Mangkok Sambal / Saus,Selesai,Tidak Ada,Reguler (Cashless)-JNE Reguler,2025-11-07 14:48:00,SPayLater,2,0.0,0.0,2100,0.0,8.5,88315,8.5,KAB. BOGOR,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,14,0,44157.5
ORD_0015293,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-JNE Reguler,2025-11-07 14:48:00,SPayLater,1,0.0,0.0,2100,0.0,8.5,88315,8.5,KAB. BOGOR,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,14,0,88315.0
ORD_0015293,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-JNE Reguler,2025-11-07 14:48:00,SPayLater,1,0.0,0.0,2100,0.0,8.5,88315,8.5,KAB. BOGOR,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,14,0,88315.0
ORD_0015294,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 16:38:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,3.5,32000,3.5,KOTA TASIKMALAYA,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,16,0,16000.0
ORD_0015295,Nampan / Tray,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 16:50:00,COD (Bayar di Tempat),1,0.0,0.0,5400,0.0,90.0,143136,90.0,KOTA PADANG,SUMATERA BARAT,November,2025,11,2025-11-07,2025,11,7,4,16,0,143136.0
ORD_0015297,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 17:17:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,15.0,17500,15.0,KOTA PEKANBARU,RIAU,November,2025,11,2025-11-07,2025,11,7,4,17,0,17500.0
ORD_0015298,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 18:22:00,COD (Bayar di Tempat),2,0.0,0.0,160,0.0,3.5,15000,3.5,KAB. BEKASI,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,18,0,7500.0
ORD_0015299,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 18:59:00,COD (Bayar di Tempat),3,0.0,0.0,600,0.0,10.0,48500,10.0,KAB. HULU SUNGAI UTARA,KALIMANTAN SELATAN,November,2025,11,2025-11-07,2025,11,7,4,18,0,16166.666666666666
ORD_0015300,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 19:15:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,3.5,19000,3.5,KOTA TANGERANG SELATAN,BANTEN,November,2025,11,2025-11-07,2025,11,7,4,19,0,19000.0
ORD_0015301,Celengan,Selesai,Tidak Ada,SPX Hemat,2025-11-07 20:19:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,9.9,38419,9.9,KOTA PALEMBANG,SUMATERA SELATAN,November,2025,11,2025-11-07,2025,11,7,4,20,0,38419.0
ORD_0015301,Celengan,Selesai,Tidak Ada,SPX Hemat,2025-11-07 20:19:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,9.9,38419,9.9,KOTA PALEMBANG,SUMATERA SELATAN,November,2025,11,2025-11-07,2025,11,7,4,20,0,38419.0
ORD_0015302,Nampan / Tray,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 21:17:00,COD (Bayar di Tempat),1,0.0,0.0,6000,0.0,23.5,128330,23.5,KOTA DEPOK,JAWA BARAT,November,2025,11,2025-11-07,2025,11,7,4,21,0,128330.0
ORD_0015303,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 21:27:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,15.0,17000,15.0,KOTA PADANG,SUMATERA BARAT,November,2025,11,2025-11-07,2025,11,7,4,21,0,17000.0
ORD_0015304,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 21:31:00,COD (Bayar di Tempat),1,0.0,0.0,300,0.0,15.0,17000,15.0,KAB. KEPULAUAN MERANTI,RIAU,November,2025,11,2025-11-07,2025,11,7,4,21,0,17000.0
ORD_0015305,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 21:39:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,5.0,17500,5.0,KAB. SRAGEN,JAWA TENGAH,November,2025,11,2025-11-07,2025,11,7,4,21,0,17500.0
ORD_0015306,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-07 21:47:00,COD (Bayar di Tempat),1,0.0,0.0,400,0.0,17.0,14000,17.0,KAB. DAIRI,SUMATERA UTARA,November,2025,11,2025-11-07,2025,11,7,4,21,0,14000.0
ORD_0015309,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 07:53:00,SPayLater,1,0.0,0.0,500,0.0,3.5,18900,3.5,KOTA JAKARTA PUSAT,DKI JAKARTA,November,2025,11,2025-11-08,2025,11,8,5,7,1,18900.0
ORD_0015310,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 08:10:00,Saldo ShopeePay,1,0.0,0.0,80,0.0,3.5,8400,3.5,KOTA JAKARTA TIMUR,DKI JAKARTA,November,2025,11,2025-11-08,2025,11,8,5,8,1,8400.0
ORD_0015311,Botol / Gelas / Mug,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 10:22:00,COD (Bayar di Tempat),15,0.0,0.0,1500,0.0,18.0,92000,18.0,KAB. KOTA WARINGIN TIMUR,KALIMANTAN TENGAH,November,2025,11,2025-11-08,2025,11,8,5,10,1,6133.333333333333
ORD_0015312,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 12:21:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,15.0,33000,15.0,KOTA PARIAMAN,SUMATERA BARAT,November,2025,11,2025-11-08,2025,11,8,5,12,1,16500.0
ORD_0015313,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 12:22:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,13.0,18900,13.0,KAB. GORONTALO,GORONTALO,November,2025,11,2025-11-08,2025,11,8,5,12,1,18900.0
ORD_0015314,Toples / Sealware,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 12:43:00,COD (Bayar di Tempat),1,0.0,0.0,2000,0.0,8.0,42500,8.0,KAB. PURBALINGGA,JAWA TENGAH,November,2025,11,2025-11-08,2025,11,8,5,12,1,42500.0
ORD_0015315,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-JNE Reguler,2025-11-08 12:45:00,Saldo ShopeePay,3,0.0,0.0,1500,0.0,8.5,50911,8.5,KAB. TANGERANG,BANTEN,November,2025,11,2025-11-08,2025,11,8,5,12,1,16970.333333333332
ORD_0015316,Peralatan Kamar Mandi,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 12:57:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,18.0,32000,18.0,KAB. BANGKA BARAT,BANGKA BELITUNG,November,2025,11,2025-11-08,2025,11,8,5,12,1,16000.0
ORD_0015317,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 13:03:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,10.0,32000,10.0,KAB. TANAH LAUT,KALIMANTAN SELATAN,November,2025,11,2025-11-08,2025,11,8,5,13,1,16000.0
ORD_0015319,Botol / Gelas / Mug,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 14:07:00,SPayLater,2,0.0,0.0,600,0.0,13.0,21000,13.0,KOTA BENGKULU,BENGKULU,November,2025,11,2025-11-08,2025,11,8,5,14,1,10500.0
ORD_0015321,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 14:30:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,5.0,32000,5.0,KOTA SEMARANG,JAWA TENGAH,November,2025,11,2025-11-08,2025,11,8,5,14,1,16000.0
ORD_0015322,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 14:59:00,COD (Bayar di Tempat),1,0.0,0.0,4000,0.0,60.0,66435,60.0,KAB. MUARO JAMBI,JAMBI,November,2025,11,2025-11-08,2025,11,8,5,14,1,66435.0
ORD_0015322,Teko / Jug,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 14:59:00,COD (Bayar di Tempat),1,0.0,0.0,4000,0.0,60.0,66435,60.0,KAB. MUARO JAMBI,JAMBI,November,2025,11,2025-11-08,2025,11,8,5,14,1,66435.0
ORD_0015322,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 14:59:00,COD (Bayar di Tempat),1,0.0,0.0,4000,0.0,60.0,66435,60.0,KAB. MUARO JAMBI,JAMBI,November,2025,11,2025-11-08,2025,11,8,5,14,1,66435.0
ORD_0015322,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 14:59:00,COD (Bayar di Tempat),1,0.0,0.0,4000,0.0,60.0,66435,60.0,KAB. MUARO JAMBI,JAMBI,November,2025,11,2025-11-08,2025,11,8,5,14,1,66435.0
ORD_0015324,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 15:50:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,12.0,17500,12.0,KAB. LANDAK,KALIMANTAN BARAT,November,2025,11,2025-11-08,2025,11,8,5,15,1,17500.0
ORD_0015325,Mangkok Sambal / Saus,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-11-08 16:20:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,20.0,21000,20.0,KAB. LAMPUNG SELATAN,LAMPUNG,November,2025,11,2025-11-08,2025,11,8,5,16,1,10500.0
ORD_0015326,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 17:00:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,3.5,16577,3.5,KOTA CILEGON,BANTEN,November,2025,11,2025-11-08,2025,11,8,5,17,1,16577.0
ORD_0015327,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 18:08:00,COD (Bayar di Tempat),3,0.0,0.0,600,0.0,15.0,46997,15.0,KAB. KAMPAR,RIAU,November,2025,11,2025-11-08,2025,11,8,5,18,1,15665.666666666666
ORD_0015328,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 20:01:00,COD (Bayar di Tempat),1,0.0,0.0,80,0.0,3.5,8500,3.5,KAB. PURWAKARTA,JAWA BARAT,November,2025,11,2025-11-08,2025,11,8,5,20,1,8500.0
ORD_0015329,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 20:24:00,Online Payment,2,0.0,0.0,400,0.0,15.0,33000,15.0,KAB. BENGKALIS,RIAU,November,2025,11,2025-11-08,2025,11,8,5,20,1,16500.0
ORD_0015330,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 20:38:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,10.0,18160,10.0,KAB. TABALONG,KALIMANTAN SELATAN,November,2025,11,2025-11-08,2025,11,8,5,20,1,18160.0
ORD_0015331,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 20:39:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,3.5,26000,3.5,KOTA TANGERANG,BANTEN,November,2025,11,2025-11-08,2025,11,8,5,20,1,26000.0
ORD_0015332,Celengan,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-11-08 22:01:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,6.5,13520,6.5,KAB. CIANJUR,JAWA BARAT,November,2025,11,2025-11-08,2025,11,8,5,22,1,13520.0
ORD_0015334,Keranjang,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 22:04:00,COD (Bayar di Tempat),5,0.0,0.0,2000,0.0,18.0,62000,18.0,KOTA PALANGKA RAYA,KALIMANTAN TENGAH,November,2025,11,2025-11-08,2025,11,8,5,22,1,12400.0
ORD_0015335,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-08 22:17:00,COD (Bayar di Tempat),2,0.0,0.0,200,0.0,13.0,22000,13.0,KAB. MUKO MUKO,BENGKULU,November,2025,11,2025-11-08,2025,11,8,5,22,1,11000.0
ORD_0015337,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 01:58:00,Online Payment,2,0.0,0.0,400,0.0,13.0,30995,13.0,KOTA LUBUK LINGGAU,SUMATERA SELATAN,November,2025,11,2025-11-09,2025,11,9,6,1,1,15497.5
ORD_0015338,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 02:57:00,COD (Bayar di Tempat),2,0.0,0.0,160,0.0,5.0,16000,5.0,KAB. TEGAL,JAWA TENGAH,November,2025,11,2025-11-09,2025,11,9,6,2,1,8000.0
ORD_0015339,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 06:02:00,COD (Bayar di Tempat),1,0.0,0.0,100,0.0,3.5,9500,3.5,KOTA SERANG,BANTEN,November,2025,11,2025-11-09,2025,11,9,6,6,1,9500.0
ORD_0015340,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 07:17:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,3.5,41748,3.5,KOTA JAKARTA BARAT,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,7,1,41748.0
ORD_0015340,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 07:17:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,3.5,41748,3.5,KOTA JAKARTA BARAT,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,7,1,41748.0
ORD_0015341,Aksesoris Pintu,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-11-09 08:52:00,Saldo ShopeePay,1,0.0,0.0,80,6.5,0.0,15400,6.5,KAB. BEKASI,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,8,1,15400.0
ORD_0015342,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 09:56:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,13.0,16212,13.0,KOTA PALEMBANG,SUMATERA SELATAN,November,2025,11,2025-11-09,2025,11,9,6,9,1,16212.0
ORD_0015343,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 10:43:00,COD (Bayar di Tempat),1,0.0,0.0,80,0.0,3.5,9000,3.5,KOTA BEKASI,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,10,1,9000.0
ORD_0015344,Nampan / Tray,Selesai,Tidak Ada,J&T Cargo,2025-11-09 10:47:00,Saldo ShopeePay,121,0.0,139.15,24200,22.461,65.0,671211,87.461,KOTA PALEMBANG,SUMATERA SELATAN,November,2025,11,2025-11-09,2025,11,9,6,10,1,5547.198347107438
ORD_0015345,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 11:01:00,Saldo ShopeePay,1,0.0,0.0,500,0.0,3.5,14525,3.5,KAB. PANDEGLANG,BANTEN,November,2025,11,2025-11-09,2025,11,9,6,11,1,14525.0
ORD_0015346,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 11:24:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,13.0,17500,13.0,KAB. BOALEMO,GORONTALO,November,2025,11,2025-11-09,2025,11,9,6,11,1,17500.0
ORD_0015348,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 13:17:00,Saldo ShopeePay,2,0.0,0.0,200,0.0,3.5,21900,3.5,KOTA DEPOK,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,13,1,10950.0
ORD_0015349,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 13:18:00,Saldo ShopeePay,2,0.0,0.0,300,0.0,3.5,34150,3.5,KOTA JAKARTA TIMUR,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,13,1,17075.0
ORD_0015349,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 13:18:00,Saldo ShopeePay,2,0.0,0.0,300,0.0,3.5,34150,3.5,KOTA JAKARTA TIMUR,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,13,1,17075.0
ORD_0015349,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 13:18:00,Saldo ShopeePay,1,0.0,0.0,300,0.0,3.5,34150,3.5,KOTA JAKARTA TIMUR,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,13,1,34150.0
ORD_0015350,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 13:26:00,Saldo ShopeePay,1,0.0,0.0,80,0.0,3.5,8400,3.5,KOTA JAKARTA UTARA,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,13,1,8400.0
ORD_0015351,Aksesoris Pintu,Selesai,Tidak Ada,SPX Standard,2025-11-09 15:02:00,COD (Bayar di Tempat),1,0.0,0.0,100,0.0,13.7,12000,13.7,KAB. EMPAT LAWANG,SUMATERA SELATAN,November,2025,11,2025-11-09,2025,11,9,6,15,1,12000.0
ORD_0015352,Mangkok Sambal / Saus,Selesai,Tidak Ada,SPX Hemat,2025-11-09 15:04:00,SPayLater,1,0.0,0.0,300,0.0,5.1,17000,5.1,KOTA TANGERANG,BANTEN,November,2025,11,2025-11-09,2025,11,9,6,15,1,17000.0
ORD_0015354,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 16:27:00,COD (Bayar di Tempat),1,0.0,0.0,80,0.0,3.5,8500,3.5,KAB. BANDUNG,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,16,1,8500.0
ORD_0015355,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 17:16:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,22.0,33000,22.0,KAB. ACEH TIMUR,NANGGROE ACEH DARUSSALAM (NAD),November,2025,11,2025-11-09,2025,11,9,6,17,1,16500.0
ORD_0015356,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 17:31:00,COD (Bayar di Tempat),3,0.0,0.0,600,0.0,13.0,48500,13.0,KAB. MUARA ENIM,SUMATERA SELATAN,November,2025,11,2025-11-09,2025,11,9,6,17,1,16166.666666666666
ORD_0015357,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 17:37:00,COD (Bayar di Tempat),1,0.0,0.0,200,0.0,3.5,17500,3.5,KAB. BANDUNG BARAT,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,17,1,17500.0
ORD_0015358,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 17:38:00,COD (Bayar di Tempat),1,0.0,0.0,400,0.0,3.5,33000,3.5,KAB. BANDUNG,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,17,1,33000.0
ORD_0015358,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 17:38:00,COD (Bayar di Tempat),1,0.0,0.0,400,0.0,3.5,33000,3.5,KAB. BANDUNG,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,17,1,33000.0
ORD_0015359,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 18:21:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,3.5,32998,3.5,KOTA JAKARTA UTARA,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,18,1,16499.0
ORD_0015360,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 18:49:00,Saldo ShopeePay,1,0.0,0.0,80,0.0,3.5,8400,3.5,KOTA TANGERANG SELATAN,BANTEN,November,2025,11,2025-11-09,2025,11,9,6,18,1,8400.0
ORD_0015361,Nampan / Tray,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 19:12:00,COD (Bayar di Tempat),1,0.0,0.0,6000,0.0,23.5,130815,23.5,KOTA DEPOK,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,19,1,130815.0
ORD_0015362,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 19:36:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,3.5,33000,3.5,KOTA JAKARTA BARAT,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,19,1,16500.0
ORD_0015363,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 19:41:00,COD (Bayar di Tempat),1,0.0,0.0,500,0.0,3.5,18335,3.5,KOTA JAKARTA SELATAN,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,19,1,18335.0
ORD_0015364,Seal / Baut / Roof,Selesai,Tidak Ada,Reguler (Cashless)-SPX Standard,2025-11-09 20:14:00,SPayLater,1,0.0,0.0,100,0.0,6.5,19500,6.5,KAB. BEKASI,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,20,1,19500.0
ORD_0015365,Baskom / Mangkok Besar,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 20:35:00,COD (Bayar di Tempat),2,0.0,0.0,1000,0.0,3.5,26000,3.5,KOTA TANGERANG SELATAN,BANTEN,November,2025,11,2025-11-09,2025,11,9,6,20,1,13000.0
ORD_0015366,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 20:38:00,Online Payment,1,0.0,0.0,80,0.0,3.5,9500,3.5,KAB. KARAWANG,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,20,1,9500.0
ORD_0015367,Nampan / Tray,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 20:57:00,Saldo ShopeePay,1,0.0,0.0,1000,0.0,5.0,22640,5.0,KOTA SEMARANG,JAWA TENGAH,November,2025,11,2025-11-09,2025,11,9,6,20,1,22640.0
ORD_0015368,Mangkok Sambal / Saus,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 21:03:00,COD (Bayar di Tempat),2,0.0,0.0,400,0.0,13.0,32000,13.0,KOTA PALEMBANG,SUMATERA SELATAN,November,2025,11,2025-11-09,2025,11,9,6,21,1,16000.0
ORD_0015369,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 21:05:00,Online Payment,2,0.0,0.0,160,0.0,3.5,13505,3.5,KOTA JAKARTA TIMUR,DKI JAKARTA,November,2025,11,2025-11-09,2025,11,9,6,21,1,6752.5
ORD_0015370,Aksesoris Pintu,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 21:06:00,Saldo ShopeePay,1,0.0,0.0,80,0.0,3.5,6667,3.5,KOTA DEPOK,JAWA BARAT,November,2025,11,2025-11-09,2025,11,9,6,21,1,6667.0
ORD_0015371,Celengan,Selesai,Tidak Ada,Hemat Kargo-SPX Hemat,2025-11-09 21:26:00,Online Payment,1,0.0,0.0,500,7.0,15.0,27000,22.0,KAB. ACEH UTARA,NANGGROE ACEH DARUSSALAM (NAD),November,2025,11,2025-11-09,2025,11,9,6,21,1,27000.0
